mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,alpha,beta,label_accuracy,mean_confidence,ece,assignment_utility_loss,assignment_embedding_loss,assignment_balance_penalty,assignment_objective
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,,,,,,,,,
0.7022792022792023,0.21367521367521367,0.7022792022792023,0.07081212264183125,kNN,,0.6876780626780626,0.7197293447293447,0.0,-0.006711409395973305,3.2596809663941735,0.0,,,,,,,,,,
0.5135327635327636,0.4024216524216524,0.5135327635327636,0.020979092611824183,logistic_embedding_router,,0.49447115384615387,0.5308493589743589,0.0,-0.8959731543624161,2.121975596447432,0.0,,,,,,,,,,
0.915954415954416,0.0,0.915954415954416,0.02256418973869335,query_oracle,,0.905778133903134,0.9248931623931624,0.0,1.0,2.5105705671042657,0.0,,,,,,,,,,
0.7172364672364673,0.1987179487179487,0.7172364672364673,0.08254016162267074,dataset_label_lookup,,0.7000890313390313,0.7329059829059829,0.0,0.0637583892617451,2.5145287161273346,0.0,,,,,,,,,,
0.7222222222222222,0.19373219373219372,0.7222222222222222,0.07816589222034023,semantic_embedding_kmeans,16,0.7054665242165242,0.7395210113960113,0.0,0.08724832214765088,2.607028929515041,4.0,3.890203506504081,,,,,,,,,
0.7813390313390314,0.1346153846153846,0.7813390313390314,0.04093985232547995,flat_routecode_utility_oracle,16,0.7628472222222222,0.7952457264957264,0.0,0.36577181208053705,3.0656444960657625,4.0,3.8176847733395194,,,,,,,,,
0.6022079772079773,0.31374643874643876,0.6022079772079773,0.040823597780095644,flat_routecode_logistic_label_predictor,16,0.5847044159544159,0.6203881766381767,0.0,-0.47818791946308714,2.8822152143857247,4.0,3.4754968993374487,,,,,,,,,
0.7898860398860399,0.12606837606837606,0.7898860398860399,0.036830607156269964,d2_joint_oracle_labels,16,0.7784900284900285,0.8075231481481482,0.0,0.4060402684563758,2.4186540150111178,4.0,3.8243229800461362,0.0,0.0,1.0,1.0,0.0,9.011413264617971,252.80556276037018,0.079642113604945,9.011413264617971
0.6584757834757835,0.25747863247863245,0.6584757834757835,0.0729568935069309,d2_embedding_centroid,16,0.6426014957264958,0.6745192307692308,0.0,-0.2130872483221476,2.283635096714047,4.0,3.7427703943024992,0.0,0.0,0.22044159544159544,0.8313339534537667,0.6108923580121711,9.011413264617971,252.80556276037018,0.079642113604945,9.011413264617971
0.6114672364672364,0.30448717948717946,0.6114672364672364,0.04703624971598785,d2_logistic_label_predictor,16,0.5924056267806268,0.6268340455840455,0.0,-0.434563758389262,2.3084269666071155,4.0,3.531809010220524,0.0,0.0,0.23646723646723647,0.3364313985159587,0.10007278786415331,9.011413264617971,252.80556276037018,0.079642113604945,9.011413264617971
0.7695868945868946,0.14636752136752137,0.7695868945868946,0.04339897899931925,d2_joint_oracle_labels,16,0.754255698005698,0.7845619658119658,0.0,0.3104026845637582,2.873327888216694,4.0,3.8571509938623683,0.05,0.0,1.0,1.0,0.0,9.190856969258476,248.42531226840424,0.0769727372786588,21.612122582678687
0.6591880341880342,0.2567663817663818,0.6591880341880342,0.060723662729249686,d2_embedding_centroid,16,0.6427706552706552,0.6754362535612536,0.0,-0.20973154362416122,2.8491681171756245,4.0,3.749971051274387,0.05,0.0,0.30484330484330485,0.8689642397998644,0.5641209349565594,9.190856969258476,248.42531226840424,0.0769727372786588,21.612122582678687
0.61502849002849,0.30092592592592593,0.61502849002849,0.05040748492527498,d2_logistic_label_predictor,16,0.5995281339031339,0.6280359686609687,0.0,-0.41778523489932895,2.846747373599047,4.0,3.6892465563873227,0.05,0.0,0.30626780626780625,0.4086201845229363,0.10235237825513001,9.190856969258476,248.42531226840424,0.0769727372786588,21.612122582678687
0.7496438746438746,0.16631054131054132,0.7496438746438746,0.0449381710946125,d2_joint_oracle_labels,16,0.7346509971509971,0.7621260683760683,0.0,0.216442953020134,2.9043614267232947,4.0,3.829411492402648,0.1,0.0,1.0,1.0,0.0,9.801760350435428,238.786794283674,0.08159008180049133,33.68043977880283
0.6801994301994302,0.23575498575498577,0.6801994301994302,0.0756799510561218,d2_embedding_centroid,16,0.6623753561253561,0.6966168091168091,0.0,-0.11073825503355718,2.878333522672947,4.0,3.845353132308847,0.1,0.0,0.3896011396011396,0.8716991868119852,0.4820980472108456,9.801760350435428,238.786794283674,0.08159008180049133,33.68043977880283
0.6278490028490028,0.2881054131054131,0.6278490028490028,0.05420896689822272,d2_logistic_label_predictor,16,0.6103632478632479,0.6473023504273504,0.0,-0.3573825503355708,2.9181842839829337,4.0,3.7431954924270556,0.1,0.0,0.39138176638176636,0.5206605702591369,0.12927880387737056,9.801760350435428,238.786794283674,0.08159008180049133,33.68043977880283
0.7240028490028491,0.19195156695156695,0.7240028490028491,0.08255409274577083,d2_joint_oracle_labels,16,0.7086538461538462,0.7398593304843305,0.0,0.09563758389261764,2.2305551080838995,4.0,3.6137667899342425,0.3,0.0,1.0,1.0,0.0,11.291636118644071,230.17799528687843,0.09509607727460839,80.34503470470759
0.7197293447293447,0.1962250712250712,0.7197293447293447,0.07763719826810303,d2_embedding_centroid,16,0.70565349002849,0.7370459401709402,0.0,0.07550335570469772,2.3027478291470955,4.0,3.6430415477370217,0.3,0.0,0.5648148148148148,0.9124341076656539,0.34761929285083903,11.291636118644071,230.17799528687843,0.09509607727460839,80.34503470470759
0.7175925925925926,0.19836182336182337,0.7175925925925926,0.07951366707284178,d2_logistic_label_predictor,16,0.7029914529914529,0.731517094017094,0.0,0.06543624161073802,2.1974237267277617,4.0,3.5963391979187604,0.3,0.0,0.5551994301994302,0.6762057016723815,0.1213106307041863,11.291636118644071,230.17799528687843,0.09509607727460839,80.34503470470759
0.7275641025641025,0.1883903133903134,0.7275641025641025,0.08141476372048498,d2_joint_oracle_labels,16,0.70565349002849,0.741283831908832,0.0,0.11241610738255012,2.3257257991393567,4.0,3.604983077898688,1.0,0.0,1.0,1.0,0.0,13.781387891361577,225.62235785263786,0.09646228108022435,239.40374574399945
0.7229344729344729,0.19301994301994302,0.7229344729344729,0.0797530581783067,d2_embedding_centroid,16,0.7063301282051282,0.7388087606837607,0.0,0.09060402684563727,2.3462476268170502,4.0,3.6436071714579397,1.0,0.0,0.7646011396011396,0.9434743280648148,0.1801818803676085,13.781387891361577,225.62235785263786,0.09646228108022435,239.40374574399945
0.7186609686609686,0.1972934472934473,0.7186609686609686,0.08108241760264125,d2_logistic_label_predictor,16,0.7035167378917379,0.7359597578347578,0.0,0.07046979865771788,2.327029225270671,4.0,3.605934775771285,1.0,0.0,0.7471509971509972,0.8372797961092885,0.09066449727448721,13.781387891361577,225.62235785263786,0.09646228108022435,239.40374574399945
0.7183048433048433,0.19764957264957264,0.7183048433048433,0.07874941448458973,d2_joint_oracle_labels,16,0.7040420227920228,0.7329059829059829,0.0,0.06879194630872494,2.3406581925972745,4.0,3.303629774925449,3.0,0.0,1.0,1.0,0.0,17.75893682367304,223.96411417001661,0.14367632012256865,689.6512793337229
0.7172364672364673,0.1987179487179487,0.7172364672364673,0.07907638127404351,d2_embedding_centroid,16,0.7017361111111111,0.7318910256410256,0.0,0.0637583892617451,2.3390550912088575,4.0,3.2945762736635036,3.0,0.0,0.9775641025641025,0.985948148147035,0.012190036547459197,17.75893682367304,223.96411417001661,0.14367632012256865,689.6512793337229
0.7175925925925926,0.19836182336182337,0.7175925925925926,0.07824376326512995,d2_logistic_label_predictor,16,0.699002849002849,0.7316684472934473,0.0,0.06543624161073802,2.3350280883284142,4.0,3.30435486890671,3.0,0.0,0.9522792022792023,0.9697741326419159,0.01911392273485491,17.75893682367304,223.96411417001661,0.14367632012256865,689.6512793337229
0.7186609686609686,0.1972934472934473,0.7186609686609686,0.08686580110683048,d2_joint_oracle_labels,16,0.7024483618233618,0.7354166666666667,0.0,0.07046979865771788,2.027633109815402,4.0,3.4135680165353826,10.0,0.0,1.0,1.0,0.0,17.948115018686828,223.35560140606995,0.12150759450202081,2251.504129079386
0.719017094017094,0.19693732193732194,0.719017094017094,0.0868687960658631,d2_embedding_centroid,16,0.7011574074074074,0.737366452991453,0.0,0.07214765100671133,2.026855012584595,4.0,3.4146049049186304,10.0,0.0,0.9950142450142451,0.9811637519800915,0.014401684029582616,17.948115018686828,223.35560140606995,0.12150759450202081,2251.504129079386
0.7193732193732194,0.19658119658119658,0.7193732193732194,0.08727303903289374,d2_logistic_label_predictor,16,0.7045673076923078,0.7308048433048433,0.0,0.07382550335570479,2.0326154493477717,4.0,3.4114594842378816,10.0,0.0,0.9537037037037037,0.9680214410800343,0.014317737376330637,17.948115018686828,223.35560140606995,0.12150759450202081,2251.504129079386
